round,k,threshold,f1,precision,recall
21,3,0.996996996996997,0.9828973843058351,0.9888663967611336,0.977
21,5,0.996996996996997,0.9735234215885947,0.991701244813278,0.956
21,10,0.996996996996997,0.9395055234087323,0.9911209766925638,0.893
22,1,0.98998998998999,0.9658246656760773,0.956820412168793,0.975
22,3,0.993993993993994,0.965623396613648,0.9915700737618546,0.941
22,5,0.996996996996997,0.9666837519220912,0.9915878023133544,0.943
22,10,0.996996996996997,0.9456066945606695,0.9912280701754386,0.904
23,1,0.98998998998999,0.9706321553011449,0.9663032705649157,0.975
23,3,0.996996996996997,0.982420894023104,0.9868819374369324,0.978
23,5,0.996996996996997,0.9740458015267176,0.9917098445595854,0.957
23,10,0.996996996996997,0.9355860612460402,0.9910514541387024,0.886
24,1,0.98998998998999,0.9667823500247893,0.9587020648967551,0.975
24,3,0.996996996996997,0.9814350225790266,0.9848942598187311,0.978
24,5,0.996996996996997,0.9682702149437052,0.9916142557651991,0.946
24,10,0.996996996996997,0.9389473684210526,0.9911111111111112,0.892
25,1,0.98998998998999,0.9701492537313433,0.9653465346534653,0.975
25,3,0.993993993993994,0.9667519181585678,0.9895287958115183,0.945
25,5,0.996996996996997,0.9682702149437052,0.9916142557651991,0.946
25,10,0.996996996996997,0.9395055234087323,0.9911209766925638,0.893
26,1,0.98998998998999,0.9696668324216807,0.9643916913946587,0.975
26,3,0.996996996996997,0.9829145728643216,0.9878787878787879,0.978
26,5,0.996996996996997,0.9750889679715302,0.9917269906928645,0.959
26,10,0.996996996996997,0.9406200735680504,0.991140642303433,0.895
27,1,0.98998998998999,0.9682539682539683,0.9606299212598425,0.976
27,3,0.993993993993994,0.9662231320368475,0.989517819706499,0.944
27,5,0.996996996996997,0.9703779366700716,0.9916492693110647,0.95
27,10,0.996996996996997,0.9355860612460402,0.9910514541387024,0.886
28,1,0.98998998998999,0.9672619047619048,0.9596456692913385,0.975
28,3,0.996996996996997,0.9788306451612904,0.9867886178861789,0.971
28,5,0.996996996996997,0.9687979539641943,0.9916230366492147,0.947
28,10,0.996996996996997,0.9361477572559367,0.9910614525139665,0.887
29,1,0.98998998998999,0.9686723023371457,0.963402571711177,0.974
29,3,0.996996996996997,0.978894472361809,0.9838383838383838,0.974
29,5,0.996996996996997,0.9687979539641943,0.9916230366492147,0.947
29,10,0.996996996996997,0.9389473684210526,0.9911111111111112,0.892
30,1,0.98998998998999,0.963855421686747,0.967741935483871,0.96
30,3,0.996996996996997,0.9809236947791165,0.9848790322580645,0.977
30,5,0.996996996996997,0.9703779366700716,0.9916492693110647,0.95
30,10,0.996996996996997,0.9383886255924171,0.9911012235817576,0.891
31,1,0.98998998998999,0.9629629629629629,0.9639278557114228,0.962
31,3,0.996996996996997,0.9769076305220884,0.9808467741935484,0.973
31,5,0.996996996996997,0.965623396613648,0.9915700737618546,0.941
31,10,0.996996996996997,0.9383886255924171,0.9911012235817576,0.891
32,1,0.98998998998999,0.9624812406203102,0.9629629629629629,0.962
32,3,0.996996996996997,0.9819277108433735,0.9858870967741935,0.978
32,5,0.996996996996997,0.9698518140010219,0.9916405433646813,0.949
32,10,0.996996996996997,0.9395055234087323,0.9911209766925638,0.893
33,1,0.98998998998999,0.9629629629629629,0.9639278557114228,0.962
33,3,0.996996996996997,0.9819095477386934,0.9868686868686869,0.977
33,5,0.996996996996997,0.9698518140010219,0.9916405433646813,0.949
33,10,0.996996996996997,0.9389473684210526,0.9911111111111112,0.892
34,1,0.990990990990991,0.9611793611793612,0.9449275362318841,0.978
34,3,0.996996996996997,0.982420894023104,0.9868819374369324,0.978
34,5,0.996996996996997,0.9714285714285714,0.9916666666666667,0.952
34,10,0.996996996996997,0.9355860612460402,0.9910514541387024,0.886
35,1,0.98998998998999,0.9624812406203102,0.9629629629629629,0.962
35,3,0.996996996996997,0.9819095477386934,0.9868686868686869,0.977
35,5,0.996996996996997,0.9719530851606323,0.991675338189386,0.953
35,10,0.996996996996997,0.9383886255924171,0.9911012235817576,0.891
36,1,0.990990990990991,0.9611793611793612,0.9449275362318841,0.978
36,3,0.996996996996997,0.9824032176973353,0.9878665318503539,0.977
36,5,0.996996996996997,0.9698518140010219,0.9916405433646813,0.949
36,10,0.996996996996997,0.9383886255924171,0.9911012235817576,0.891
37,1,0.990990990990991,0.9640216855593888,0.9504373177842566,0.978
37,3,0.996996996996997,0.9824032176973353,0.9878665318503539,0.977
37,5,0.996996996996997,0.9740458015267176,0.9917098445595854,0.957
37,10,0.996996996996997,0.9395055234087323,0.9911209766925638,0.893
38,1,0.990990990990991,0.9611793611793612,0.9449275362318841,0.978
38,3,0.996996996996997,0.9824032176973353,0.9878665318503539,0.977
38,5,0.996996996996997,0.9709035222052067,0.9916579770594369,0.951
38,10,0.996996996996997,0.9383886255924171,0.9911012235817576,0.891
39,1,0.990990990990991,0.9627085377821394,0.9450867052023122,0.981
39,3,0.996996996996997,0.9829145728643216,0.9878787878787879,0.978
39,5,0.996996996996997,0.9724770642201835,0.9916839916839917,0.954
39,10,0.996996996996997,0.9395055234087323,0.9911209766925638,0.893
40,1,0.990990990990991,0.9631087063453025,0.9477250726040658,0.979
40,3,0.996996996996997,0.9824032176973353,0.9878665318503539,0.977
40,5,0.996996996996997,0.9730005094243505,0.9916926272066459,0.955
40,10,0.996996996996997,0.9389473684210526,0.9911111111111112,0.892
41,1,0.990990990990991,0.9621993127147767,0.9450337512054002,0.98
41,3,0.996996996996997,0.9824032176973353,0.9878665318503539,0.977
41,5,0.996996996996997,0.9719530851606323,0.991675338189386,0.953
41,10,0.996996996996997,0.9389473684210526,0.9911111111111112,0.892
42,1,0.98998998998999,0.963,0.963,0.963
42,3,0.996996996996997,0.9819095477386934,0.9868686868686869,0.977
42,5,0.996996996996997,0.9719530851606323,0.991675338189386,0.953
42,10,0.996996996996997,0.9383886255924171,0.9911012235817576,0.891
43,1,0.98998998998999,0.963,0.963,0.963
43,3,0.996996996996997,0.9819095477386934,0.9868686868686869,0.977
43,5,0.996996996996997,0.9724770642201835,0.9916839916839917,0.954
43,10,0.996996996996997,0.9383886255924171,0.9911012235817576,0.891
44,1,0.990990990990991,0.9621993127147767,0.9450337512054002,0.98
44,3,0.996996996996997,0.9819095477386934,0.9868686868686869,0.977
44,5,0.996996996996997,0.9714285714285714,0.9916666666666667,0.952
44,10,0.996996996996997,0.9383886255924171,0.9911012235817576,0.891
45,1,0.990990990990991,0.9621993127147767,0.9450337512054002,0.98
45,3,0.996996996996997,0.9819095477386934,0.9868686868686869,0.977
45,5,0.996996996996997,0.9724770642201835,0.9916839916839917,0.954
45,10,0.996996996996997,0.9383886255924171,0.9911012235817576,0.891
46,1,0.990990990990991,0.9621993127147767,0.9450337512054002,0.98
46,3,0.996996996996997,0.9819095477386934,0.9868686868686869,0.977
46,5,0.996996996996997,0.9719530851606323,0.991675338189386,0.953
46,10,0.996996996996997,0.9378292939936775,0.9910913140311804,0.89
47,1,0.990990990990991,0.9621993127147767,0.9450337512054002,0.98
47,3,0.996996996996997,0.9819095477386934,0.9868686868686869,0.977
47,5,0.996996996996997,0.9709035222052067,0.9916579770594369,0.951
47,10,0.996996996996997,0.9378292939936775,0.9910913140311804,0.89
48,1,0.990990990990991,0.9621993127147767,0.9450337512054002,0.98
48,3,0.996996996996997,0.9819095477386934,0.9868686868686869,0.977
48,5,0.996996996996997,0.9714285714285714,0.9916666666666667,0.952
48,10,0.996996996996997,0.9378292939936775,0.9910913140311804,0.89
49,1,0.990990990990991,0.9611793611793612,0.9449275362318841,0.978
49,3,0.996996996996997,0.9819095477386934,0.9868686868686869,0.977
49,5,0.996996996996997,0.9719530851606323,0.991675338189386,0.953
49,10,0.996996996996997,0.9378292939936775,0.9910913140311804,0.89
50,1,0.990990990990991,0.9621993127147767,0.9450337512054002,0.98
50,3,0.996996996996997,0.9819095477386934,0.9868686868686869,0.977
50,5,0.996996996996997,0.9714285714285714,0.9916666666666667,0.952
50,10,0.996996996996997,0.9378292939936775,0.9910913140311804,0.89
